ENG20-00208807-v	wngre:synset-βρέχω-verb-0
ENG20-05097338-n	wngre:synset-χολή-noun-0
ENG20-05097496-n	wngre:synset-μαύρη_χολή-noun-0
ENG20-05097672-n	wngre:synset-κίτρινη_χολή-noun-0
ENG20-05097833-n	wngre:synset-ορμόνη-noun-1
ENG20-05099102-n	wngre:synset-αδρεναλίνη-noun-0
ENG20-05829433-n	wngre:synset-δογματισμός-noun-0
ENG20-05829539-n	wngre:synset-φανατισμός-noun-0
ENG20-05829871-n	wngre:synset-σεβασμός-noun-0
ENG20-05830100-n	wngre:synset-εκτίμηση-noun-0
ENG20-05830508-n	wngre:synset-ασέβεια-noun-0
ENG20-05831002-n	wngre:synset-προσανατολισμός-noun-1
ENG20-05831732-n	wngre:synset-άποψη-noun-5
ENG20-05833103-n	wngre:synset-οπτική_γωνία-noun-0
ENG20-05834551-n	wngre:synset-ορθοδοξία-noun-2
ENG20-05834703-n	wngre:synset-κομφορμισμός-noun-1
ENG20-05834970-n	wngre:synset-δικολαβισμός-noun-1
ENG20-05835090-n	wngre:synset-αίρεση-noun-0
ENG20-05835415-n	wngre:synset-ιδεολογία-noun-1
ENG20-05836210-n	wngre:synset-απολυταρχία-noun-1
ENG20-05836358-n	wngre:synset-αναρχισμός-noun-1
ENG20-05836470-n	wngre:synset-αυταρχία-noun-1
ENG20-05837012-n	wngre:synset-κολεκτιβισμός-noun-1
ENG20-05837140-n	wngre:synset-κομμουνισμός-noun-1
ENG20-05837494-n	wngre:synset-μαρξισμός-λενινισμός-noun-0
ENG20-05837837-n	wngre:synset-μαοϊσμός-noun-1
ENG20-05838264-n	wngre:synset-τροτσκισμός-noun-0
ENG20-05838429-n	wngre:synset-συντηρητικότητα-noun-1
ENG20-05839177-n	wngre:synset-δημοκρατικότητα-noun-1
ENG20-05839713-n	wngre:synset-ελιτισμός-noun-1
ENG20-05839844-n	wngre:synset-αδιαλλαξία-noun-1
ENG20-05839964-n	wngre:synset-φασισμός-noun-1
ENG20-05840128-n	wngre:synset-ομοσπονδιακό_σύστημα-noun-1
ENG20-05840256-n	wngre:synset-ιμπεριαλισμός-noun-2
ENG20-05840517-n	wngre:synset-φιλελευθερισμός-noun-1
ENG20-05840814-n	wngre:synset-νεοφιλελευθερισμός-noun-1
ENG20-05841680-n	wngre:synset-ριζοσπαστισμός-noun-1
ENG20-05841846-n	wngre:synset-Ιακωβινισμός-noun-1
ENG20-05842104-n	wngre:synset-δημοκρατισμός-noun-1
ENG20-05842403-n	wngre:synset-σοσιαλισμός-noun-1
ENG20-05842870-n	wngre:synset-ουτοπικός_σοσιαλισμός-noun-1
ENG20-05842975-n	wngre:synset-θεοκρατία-noun-1
ENG20-05844011-n	wngre:synset-θρησκευτική_τάση-noun-1
ENG20-05845142-n	wngre:synset-αθεϊα-noun-1
ENG20-05845271-n	wngre:synset-θεϊσμός-noun-1
ENG20-05845648-n	wngre:synset-μονοθεϊσμός-noun-1
ENG20-05845781-n	wngre:synset-πολυθεϊα-noun-1
ENG20-05847101-n	wngre:synset-χριστιανισμός-noun-1
ENG20-05847960-n	wngre:synset-Δευτέρα_Παρουσία-noun-1
ENG20-05848271-n	wngre:synset-καθολικισμός-noun-1
ENG20-05848552-n	wngre:synset-ρωμαιοκαθολικισμός-noun-1
ENG20-05853576-n	wngre:synset-ιουδαϊσμός-noun-1
ENG20-05855389-n	wngre:synset-ισλαμισμός-noun-0
ENG20-05860332-n	wngre:synset-βουδισμός-noun-0
ENG20-05863829-n	wngre:synset-ζωροαστρισμός-noun-0
ENG20-05864532-n	wngre:synset-σαμανισμός-noun-1
ENG20-05865490-n	wngre:synset-ερασιτεχνισμός-noun-0
ENG20-05867636-n	wngre:synset-στρατιωτική_επιστήμη-noun-0
ENG20-05867807-n	wngre:synset-αριθμολογία-noun-0
ENG20-05870288-n	wngre:synset-μετάδοση-noun-1
ENG20-05870645-n	wngre:synset-δραστηριότητα_επικοινωνίας-noun-1
ENG20-05872216-n	wngre:synset-μήνυμα-noun-1
ENG20-05873159-n	wngre:synset-μέσο-noun-2
ENG20-05874211-n	wngre:synset-κομμάτι_χαρτί-noun-1
ENG20-05874451-n	wngre:synset-φύλλο-noun-4
ENG20-05874639-n	wngre:synset-φύλλο-noun-1
ENG20-05875089-n	wngre:synset-σελίδα-noun-1
ENG20-05875642-n	wngre:synset-ολόκληρη_σελίδα-noun-1
ENG20-05875764-n	wngre:synset-μισή_σελίδα-noun-1
ENG20-05875876-n	wngre:synset-δεξιά_σελίδα-noun-1
ENG20-05875961-n	wngre:synset-αριστερή_σελίδα-noun-1
ENG20-05876045-n	wngre:synset-σελίδα_με_τίτλο_βιβλίου-noun-1
ENG20-05876164-n	wngre:synset-τίτλος_βιβλίου-noun-1
ENG20-05878290-n	wngre:synset-ηλεκτρικός_δίαυλος-noun-0
ENG20-05878513-n	wngre:synset-κανάλι-noun-0
ENG20-05878892-n	wngre:synset-ζώνη-noun-0
ENG20-05879002-n	wngre:synset-ζώνη_συχνότητας-noun-0
ENG20-05879634-n	wngre:synset-σύνδεσμος-noun-0
ENG20-05881488-n	wngre:synset-τύπος-noun-2
ENG20-05881684-n	wngre:synset-τυπογραφικό_μέσο-noun-1
ENG20-05882473-n	wngre:synset-αλληλογραφία-noun-1
ENG20-05883515-n	wngre:synset-αλληλογραφία_εξπρές-noun-0
ENG20-05884023-n	wngre:synset-υπηρεσία_ταχυδρομικών_δεμάτων-noun-0
ENG20-05885165-n	wngre:synset-εφημερίδα-noun-1
ENG20-05886116-n	wngre:synset-άρθρο-noun-2
ENG20-05886377-n	wngre:synset-άρθρο-noun-3
ENG20-05886904-n	wngre:synset-άρθρο-noun-1
ENG20-05887170-n	wngre:synset-έργο-noun-0
ENG20-05889055-n	wngre:synset-αγγελία-noun-1
ENG20-05889545-n	wngre:synset-τηλεπικοινωνία-noun-1
ENG20-05892545-n	wngre:synset-υπερπόντιο_τηλεγράφημα-noun-0
ENG20-05893084-n	wngre:synset-αληλογραφία-noun-0
ENG20-05894111-n	wngre:synset-μετάδοση-noun-2
ENG20-05894316-n	wngre:synset--noun-
ENG20-05895406-n	wngre:synset-ήχος-noun-3
ENG20-05899749-n	wngre:synset-γλώσσα-noun-1
ENG20-05901081-n	wngre:synset-γλωσσική_μονάδα-noun-1
ENG20-05903215-n	wngre:synset-λέξη-noun-1
ENG20-05904772-n	wngre:synset-αντώνυμο-noun-1
ENG20-05905855-n	wngre:synset-σημασία_λέξεως-noun-1
ENG20-05907188-n	wngre:synset-λέξη-noun-2
ENG20-05910398-n	wngre:synset-μονοσύλλαβη_λέξη-noun-1
ENG20-05911306-n	wngre:synset-πληθυντικός_αριθμός-noun-1
ENG20-05912719-n	wngre:synset-ενικός_αριθμός-noun-1
ENG20-05912996-n	wngre:synset-βάση-noun-0
ENG20-05914795-n	wngre:synset-πολυσύλλαβη_λέξη-noun-1
ENG20-05916118-n	wngre:synset-συνώνυμο-noun-1
ENG20-05916288-n	wngre:synset-όρος-noun-2
ENG20-05917011-n	wngre:synset-συλλαβή-noun-0
ENG20-05917315-n	wngre:synset-παραλήγουσα-noun-0
ENG20-05917429-n	wngre:synset-προπαραλήγουσα-noun-0
ENG20-05917764-n	wngre:synset-αναδιπλασιασμός-noun-0
ENG20-05918387-n	wngre:synset-μόρφημα-noun-1
ENG20-05918742-n	wngre:synset-αλλόμορφο-noun-1
ENG20-05918978-n	wngre:synset-ελεύθερο_μόρφημα-noun-1
ENG20-05919081-n	wngre:synset-δεσμευμένο_μόρφημα-noun-1
ENG20-05920337-n	wngre:synset-πρόσφυμα-noun-1
ENG20-05920556-n	wngre:synset-πρόθημα-noun-1
ENG20-05921227-n	wngre:synset-επίθημα-noun-0
ENG20-05921512-n	wngre:synset-ένθημα-noun-1
ENG20-05921623-n	wngre:synset-γραμματική_κατηγορία-noun-1
ENG20-05921924-n	wngre:synset-παράδειγμα-noun-0
ENG20-05922153-n	wngre:synset-υποκείμενο-noun-2
ENG20-05922459-n	wngre:synset-αντικείμενο-noun-5
ENG20-05922800-n	wngre:synset-αντικείμενο-noun-2
ENG20-05923167-n	wngre:synset-πτώση-noun-0
ENG20-05923382-n	wngre:synset-ονομαστική-noun-0
ENG20-05923556-n	wngre:synset-πλάγια_πτώση-noun-0
ENG20-05924897-n	wngre:synset-συστατικό_πρότασης-noun-1
ENG20-05926039-n	wngre:synset-πρόταση-noun-5
ENG20-05927925-n	wngre:synset-σύνολο-noun-6
ENG20-05928340-n	wngre:synset-ονοματική_φράση-noun-1
ENG20-05929284-n	wngre:synset-μέρος_του_λόγου-noun-1
ENG20-05929676-n	wngre:synset-ουσιαστικό-noun-1
ENG20-05929802-n	wngre:synset-ρήμα-noun-1
ENG20-05930279-n	wngre:synset-επίθετο-noun-3
ENG20-05930370-n	wngre:synset-επίρρημα-noun-1
ENG20-05930469-n	wngre:synset-ουσιαστικό-noun-2
ENG20-05930996-n	wngre:synset-κύριο_όνομα-noun-1
ENG20-05931145-n	wngre:synset-κοινό_ουσιαστικό_όνομα-noun-1
ENG20-05931714-n	wngre:synset-προσδιορισμός-noun-1
ENG20-05932634-n	wngre:synset-επίθετο-noun-2
ENG20-05933884-n	wngre:synset-επίρρημα-noun-2
ENG20-05936663-n	wngre:synset-αριθμός-noun-5
ENG20-05936934-n	wngre:synset-πρόσωπο-noun-8
ENG20-05937723-n	wngre:synset-πρώτο_πρόσωπο-noun-1
ENG20-05937875-n	wngre:synset-δεύτερο_πρόσωπο-noun-1
ENG20-05938027-n	wngre:synset-τρίτο_πρόσωπο-noun-1
ENG20-05938630-n	wngre:synset-γένος-noun-6
ENG20-05938983-n	wngre:synset-θηλυκό-noun-3
ENG20-05939134-n	wngre:synset-αρσενικό-noun-2
ENG20-05939282-n	wngre:synset-ουδέτερο-noun-1
ENG20-05939457-n	wngre:synset-χρόνος-noun-3
ENG20-05939685-n	wngre:synset-ενεστώτας-noun-1
ENG20-05940177-n	wngre:synset-αόριστος-noun-1
ENG20-05940316-n	wngre:synset-μέλλοντας-noun-1
ENG20-05943480-n	wngre:synset-όνομα-noun-2
ENG20-05946140-n	wngre:synset-επίθετο-noun-1
ENG20-05948118-n	wngre:synset-ονομασία-noun-1
ENG20-05948608-n	wngre:synset-τίτλος-noun-1
ENG20-05949802-n	wngre:synset-τίτλος_ευγενείας_λόρδου-noun-0
ENG20-05949980-n	wngre:synset-Λαίδη-noun-0
ENG20-05105465-n	wngre:synset-πτύελο-noun-0
ENG20-05105830-n	wngre:synset-σάλιο-noun-0
ENG20-05106159-n	wngre:synset-σιελογόνος_αγωγός-noun-0
ENG20-05106868-n	wngre:synset-λόχια-noun-0
ENG20-05107068-n	wngre:synset-πύο-noun-0
ENG20-05107535-n	wngre:synset-αιμοφόρο_αγγείο-noun-1
ENG20-05108277-n	wngre:synset-φλέβα-noun-1
ENG20-05111121-n	wngre:synset-κιρσός-noun-0
ENG20-05111258-n	wngre:synset-φλέβα_του_βαλάνου_του_πέους-noun-0
ENG20-05111532-n	wngre:synset-φλέβα_του_πέους-noun-0
ENG20-05112203-n	wngre:synset-μεγάλη_φλέβα_της_καρδιάς-noun-0
ENG20-05113314-n	wngre:synset-βλεφαρική_φλέβα-noun-0
ENG20-05113734-n	wngre:synset-νεφρική_φλέβα-noun-0
ENG20-05114214-n	wngre:synset-κοιλία-noun-0
ENG20-05114465-n	wngre:synset-φλέβα_της_σπονδυλικής_στήλης-noun-0
ENG20-05114694-n	wngre:synset-φλέβα_της_ουροδόχου_κύστης-noun-0
ENG20-05114839-n	wngre:synset-φλέβα_κυστιδίου-noun-0
ENG20-05115168-n	wngre:synset-τριχοειδές_αγγείο-noun-0
ENG20-05115501-n	wngre:synset-μεμβράνη-noun-1
ENG20-05116233-n	wngre:synset-αμφιβληστροειδής_χιτώνας-noun-0
ENG20-05118991-n	wngre:synset-λεμφαδένας-noun-0
ENG20-05119196-n	wngre:synset-μασχαλικός_κόμβος-noun-0
ENG20-05119524-n	wngre:synset-σωματικό_κύτταρο-noun-0
ENG20-05120298-n	wngre:synset-βλάστημα-noun-0
ENG20-05120427-n	wngre:synset-πρωτοβλάστη-noun-0
ENG20-05120768-n	wngre:synset-ζυγωτής-noun-0
ENG20-05121088-n	wngre:synset-πρωτόπλασμα-noun-0
ENG20-05121300-n	wngre:synset-κυτταρόπλασμα-noun-0
ENG20-05122989-n	wngre:synset-καρυόπλασμα-noun-0
ENG20-05123132-n	wngre:synset-πυρήνας-noun-1
ENG20-05123920-n	wngre:synset-βλαστικό_πλάσμα-noun-0
ENG20-05124906-n	wngre:synset-γονίδιο-noun-1
ENG20-05129080-n	wngre:synset-χρωμόσωμα-noun-1
ENG20-05130494-n	wngre:synset-φυλετικό_χρωμόσωμα-noun-1
ENG20-05132457-n	wngre:synset-κυτταρικό_όργανο-noun-0
ENG20-05133803-n	wngre:synset-κενοτόπιο-noun-0
ENG20-05133934-n	wngre:synset-σκληρός_χιτών_ματιού-noun-0
ENG20-05134453-n	wngre:synset-εμβρυϊκό_κύτταρο-noun-0
ENG20-05136601-n	wngre:synset-λευκό_αιμοσφαίριο-noun-0
ENG20-05138008-n	wngre:synset-λεμφοκύτταρο-noun-0
ENG20-05138301-n	wngre:synset-θυλοκοϊσοδυναμοεξαρτώμενα_λεμφοκύτταρα-noun-0
ENG20-05138587-n	wngre:synset-θυμοεξαρτώμενο_λεμφοκύτταρο-noun-0
ENG20-05139371-n	wngre:synset-λεμφοβλάστης-noun-0
ENG20-05139451-n	wngre:synset-πλασματοκύτταρο-noun-0
ENG20-05141925-n	wngre:synset-βοθρίο-noun-0
ENG20-05142240-n	wngre:synset-κηλίδα_αμφιβληστροειδούς-noun-0
ENG20-05143112-n	wngre:synset-λιπώδες_κύτταρο-noun-0
ENG20-05143222-n	wngre:synset-αναπαραγωγικό_κύτταρο-noun-1
ENG20-05143371-n	wngre:synset-γαμέτης-noun-1
ENG20-05143877-n	wngre:synset-αρσενικός_γαμέτης-noun-0
ENG20-05144345-n	wngre:synset-ωάριο-noun-1
ENG20-05144766-n	wngre:synset-κύτταρο_παραγωγής_γαμετών-noun-0
ENG20-05145057-n	wngre:synset-κύτταρο_αποχωριζόμενο_στη_μείωση-noun-0
ENG20-05145793-n	wngre:synset-κύτταρο_Leydig-noun-0
ENG20-05145926-n	wngre:synset-κύτταρο_Sertoli-noun-0
ENG20-05146105-n	wngre:synset-μυϊκή_ίνα-noun-1
ENG20-05146627-n	wngre:synset-λείος_μυς-noun-0
ENG20-05147206-n	wngre:synset-ανοσοποιητικό_σύστημα-noun-0
ENG20-05147515-n	wngre:synset-δερματικό_σύστημα-noun-0
ENG20-05148152-n	wngre:synset-μυϊκό_σύστημα-noun-0
ENG20-05148393-n	wngre:synset-μυοσκελετικό-noun-0
ENG20-05148651-n	wngre:synset-νευρικό_σύστημα-noun-1
ENG20-05149010-n	wngre:synset-νευρική_δομή-noun-0
ENG20-05149785-n	wngre:synset-αντανακλαστικό_τόξο-noun-0
ENG20-05149869-n	wngre:synset-νευρικό_κέντρο-noun-0
ENG20-05150440-n	wngre:synset-νευρική_ίνα-noun-0
ENG20-05151849-n	wngre:synset-νευρικό_κύτταρο-noun-1
ENG20-05152078-n	wngre:synset-κύτταρο_εγκεφάλου-noun-1
ENG20-05152906-n	wngre:synset-κινητικός_νευρώνας-noun-1
ENG20-05153102-n	wngre:synset-αισθητήριος_νευρώνας-noun-0
ENG20-05153264-n	wngre:synset-νευρογλοία-noun-0
ENG20-05153606-n	wngre:synset-νευρογλοιακό_κύτταρο-noun-0
ENG20-05153793-n	wngre:synset-αστρόγλοια-noun-0
ENG20-05154367-n	wngre:synset-μικρογλοία-noun-0
ENG20-05154679-n	wngre:synset-ολιγοδένδρια-noun-0
ENG20-05155006-n	wngre:synset-νευράξονας-noun-0
ENG20-05155171-n	wngre:synset-απόληξη_νεύρου-noun-0
ENG20-05155379-n	wngre:synset-ελεύθερη_νευρομυϊκή_σύναψη-noun-0
ENG20-05155563-n	wngre:synset-κάψουλα_νευρικού_αισθητήρα-noun-0
ENG20-05156000-n	wngre:synset-δενδρίτης-noun-0
ENG20-05156310-n	wngre:synset-απόφυση-noun-0
ENG20-05157284-n	wngre:synset-σάρκωμα-noun-0
ENG20-05157880-n	wngre:synset-κόνδυλος-noun-0
ENG20-05158265-n	wngre:synset-κορωνοειδής_απόφυση-noun-0
ENG20-05158914-n	wngre:synset-επικονδύλιος_απόφυση-noun-0
ENG20-05159337-n	wngre:synset-απόφυση-noun-0
ENG20-05159717-n	wngre:synset-οστεόφυτο-noun-0
ENG20-05159803-n	wngre:synset-θηλή-noun-0
ENG20-05159927-n	wngre:synset-θηλή-noun-0
ENG20-05160502-n	wngre:synset-νεύρο-noun-1
ENG20-05160876-n	wngre:synset-κινητικό_νεύρο-noun-1
ENG20-05161021-n	wngre:synset-αισθητήριο_νεύρο-noun-0
ENG20-05161310-n	wngre:synset-νευρική_ίνα-noun-1
ENG20-05161507-n	wngre:synset-δέσμη_νευρώνων-noun-0
ENG20-05161704-n	wngre:synset-εγκεφαλική_συζυγία-noun-0
ENG20-05162202-n	wngre:synset-σκέλος-noun-0
ENG20-05162363-n	wngre:synset-εγκεφαλικό_ημισφαίριο-noun-0
ENG20-05163358-n	wngre:synset-οσφρητικό_νεύρο-noun-0
ENG20-05163551-n	wngre:synset-οσφρητικός_βολβός-noun-0
ENG20-05163748-n	wngre:synset-οπτικό_νεύρο-noun-0
ENG20-05164726-n	wngre:synset-νεύρο_του_προσώπου-noun-0
ENG20-05164897-n	wngre:synset-ακουστικό_νεύρο-noun-0
ENG20-05166168-n	wngre:synset-κεντρικό_νευρικό_σύστημα-noun-0
ENG20-05166469-n	wngre:synset-εγκέφαλος-noun-1
ENG20-05166923-n	wngre:synset-νεοεγκέφαλος-noun-0
ENG20-05167335-n	wngre:synset-μετεγκέφαλος-noun-0
ENG20-05168442-n	wngre:synset-φαιά_ουσία-noun-0
ENG20-05168712-n	wngre:synset-λευκή_ουσία_εγκεφάλου-noun-0
ENG20-05168925-n	wngre:synset-υπόφυση-noun-0
ENG20-05169179-n	wngre:synset-μίσχος_της_υπόφυσης-noun-0
ENG20-05169336-n	wngre:synset-αδενοϋπόφυση-noun-0
ENG20-05169843-n	wngre:synset-νευροϋπόφυση-noun-0
ENG20-05170079-n	wngre:synset-επίφυση-noun-0
ENG20-05170535-n	wngre:synset-παρεγκεφαλίδα-noun-0
ENG20-05171473-n	wngre:synset-εγκεφαλικός_φλοιός-noun-0
ENG20-05171865-n	wngre:synset-φλοιώδης_περιοχή-noun-0
ENG20-05175401-n	wngre:synset-περίβλημα_ξυλώδους_ιστού-noun-0
ENG20-05175604-n	wngre:synset-περινεύριο-noun-0
ENG20-05175770-n	wngre:synset-φλοιός_των_επινεφριδίων-noun-0
ENG20-05175941-n	wngre:synset-νεφρικός_φλοιός-noun-0
ENG20-05176095-n	wngre:synset-μεδούλι_των_επινεφριδίων-noun-0
ENG20-05176248-n	wngre:synset-μεσολόβιο-noun-0
ENG20-05176399-n	wngre:synset-πυραμιδικές_οδοί-noun-0
ENG20-05176780-n	wngre:synset-εγκέφαλος-noun-0
ENG20-05178079-n	wngre:synset-λόβιο-noun-0
ENG20-05179503-n	wngre:synset-προμήκης_μυελός-noun-0
ENG20-05179866-n	wngre:synset-αμυγδαλή-noun-0
ENG20-05180276-n	wngre:synset-πρόσθιος_εγκέφαλος-noun-0
ENG20-05180556-n	wngre:synset-έλικας_ιππόκαμπου-noun-0
ENG20-05181097-n	wngre:synset-τελεγκέφαλος-noun-0
ENG20-05181285-n	wngre:synset-διάμεσος_εγκέφαλος-noun-0
ENG20-05181658-n	wngre:synset-βασικό_γάγγλιο-noun-0
ENG20-05182199-n	wngre:synset-ταινιοειδής_πυρήνας_του_εγκεφάλου-noun-0
ENG20-05182325-n	wngre:synset-φακοειδής_πυρήνας-noun-0
ENG20-05183050-n	wngre:synset-κέντρο_αισθημάτων_εγκεφάλου-noun-0
ENG20-05183449-n	wngre:synset-θάλαμος_εγκεφάλου-noun-0
ENG20-05183656-n	wngre:synset-υποθάλαμος-noun-0
ENG20-05184087-n	wngre:synset-μέσος_εγκέφαλος-noun-0
ENG20-05184853-n	wngre:synset-πίσω_τμήμα_εγκεφάλου-noun-0
ENG20-05185071-n	wngre:synset-μυελεγκέφαλος-noun-0
ENG20-05185251-n	wngre:synset-γέφυρα-noun-0
